KMeans_ms 1 process: 0.895ms
										
Total lines processed: 293458					
Non-empty cells: 9915					
					
Cluster centroids (count	avgMag):				
Cluster 0: 11.86 4.92					
Cluster 1: 183.90 4.90					
Cluster 2: 640.09 4.92					
					
Cluster ranking:					
Rank 0: Cluster 0 (quiet)					
Rank 1: Cluster 1 (moderate)					
Rank 2: Cluster 2 (hotspot)					
					
Hotspot map:					
lat	lon	count	avgMag	cluster	label
1.5	133.5	3	5.243	0	quiet
1.5	145.5	1	4.8	0	quiet
1.5	146.5	2	4.5	0	quiet
1.5	147.5	1	5.9	0	quiet
1.5	150.5	1	5.1	0	quiet
2.5	-154.5	1	4.9	0	quiet
2.5	-152.5	1	4.7	0	quiet
2.5	-115.5	1	4.6	0	quiet
2.5	-104.5	1	4.7	0	quiet
2.5	-102.5	2	4.55	0	quiet
2.5	-101.5	26	4.765	0	quiet
2.5	-100.5	13	4.731	0	quiet
2.5	-99.5	16	4.894	0	quiet
2.5	-98.5	18	4.978	0	quiet
2.5	-97.5	21	4.662	0	quiet
2.5	-96.5	6	4.767	0	quiet
2.5	-95.5	37	4.945	0	quiet
2.5	-94.5	2	4.6	0	quiet
2.5	-93.5	1	4.6	0	quiet
2.5	-90.5	1	4.6	0	quiet
2.5	-89.5	2	4.85	0	quiet
2.5	-86.5	1	4.7	0	quiet
2.5	-84.5	77	4.8	0	quiet
2.5	-83.5	5	5.05	0	quiet
2.5	-82.5	1	5.1	0	quiet
2.5	-80.5	3	4.633	0	quiet
2.5	-79.5	142	4.851	1	moderate
2.5	-78.5	35	4.857	0	quiet
2.5	-77.5	4	5.1	0	quiet
2.5	-76.5	13	4.977	0	quiet
2.5	-75.5	11	4.746	0	quiet
2.5	-74.5	5	5.468	0	quiet
2.5	-73.5	2	4.85	0	quiet
2.5	-71.5	4	5.075	0	quiet
2.5	-60.5	1	5.15	0	quiet
2.5	-59.5	2	5.15	0	quiet
2.5	-32.5	2	4.9	0	quiet
2.5	-31.5	51	4.735	0	quiet
2.5	-30.5	11	4.709	0	quiet
2.5	-28.5	1	4.7	0	quiet
2.5	15.5	1	5.88	0	quiet
2.5	20.5	1	4.7	0	quiet
2.5	22.5	1	4.6	0	quiet
2.5	31.5	11	4.788	0	quiet
2.5	32.5	1	4.7	0	quiet
2.5	36.5	1	5	0	quiet
2.5	62.5	1	5.75	0	quiet
2.5	63.5	1	4.7	0	quiet
2.5	64.5	5	4.84	0	quiet
2.5	65.5	13	4.862	0	quiet
2.5	66.5	64	4.807	0	quiet
2.5	67.5	2	5.045	0	quiet
2.5	68.5	2	4.65	0	quiet
2.5	76.5	1	4.7	0	quiet
2.5	84.5	1	5	0	quiet
2.5	89.5	40	4.78	0	quiet
2.5	90.5	33	4.827	0	quiet
2.5	91.5	10	4.78	0	quiet
2.5	92.5	50	4.804	0	quiet
2.5	93.5	57	4.872	0	quiet
2.5	94.5	58	4.972	0	quiet
2.5	95.5	267	4.829	1	moderate
2.5	96.5	401	4.862	1	moderate
2.5	97.5	90	4.934	0	quiet
2.5	98.5	39	4.926	0	quiet
2.5	99.5	41	4.834	0	quiet
2.5	112.5	2	5	0	quiet
2.5	116.5	4	4.85	0	quiet
2.5	117.5	3	4.833	0	quiet
2.5	118.5	3	5.033	0	quiet
2.5	120.5	5	5.348	0	quiet
2.5	121.5	19	5.08	0	quiet
2.5	122.5	22	4.7	0	quiet
2.5	123.5	12	4.817	0	quiet
2.5	124.5	40	4.868	0	quiet
2.5	125.5	101	4.855	1	moderate
2.5	126.5	809	4.953	2	hotspot
2.5	127.5	364	4.876	1	moderate
2.5	128.5	701	4.845	2	hotspot
2.5	129.5	39	4.824	0	quiet
2.5	132.5	6	4.825	0	quiet
2.5	133.5	5	4.92	0	quiet
2.5	146.5	1	4.7	0	quiet
2.5	147.5	2	4.9	0	quiet
2.5	153.5	1	4.5	0	quiet
3.5	-140.5	1	5.1	0	quiet
3.5	-103.5	5	4.98	0	quiet
3.5	-102.5	2	4.8	0	quiet
3.5	-101.5	1	4.9	0	quiet
3.5	-91.5	1	4.6	0	quiet
3.5	-88.5	2	4.55	0	quiet
3.5	-86.5	2	4.85	0	quiet
3.5	-85.5	16	5.069	0	quiet
3.5	-84.5	25	4.708	0	quiet
3.5	-83.5	23	4.713	0	quiet
3.5	-82.5	81	4.783	0	quiet
3.5	-79.5	26	4.777	0	quiet
3.5	-78.5	45	4.82	0	quiet
3.5	-77.5	14	4.818	0	quiet
3.5	-76.5	24	4.767	0	quiet
3.5	-75.5	12	5.308	0	quiet
3.5	-74.5	28	4.894	0	quiet
3.5	-73.5	7	4.871	0	quiet
3.5	-71.5	7	4.686	0	quiet
3.5	-48.5	1	4.8	0	quiet
3.5	-33.5	1	4.5	0	quiet
3.5	-32.5	30	4.82	0	quiet
3.5	-31.5	100	4.783	1	moderate
3.5	-26.5	1	5.71	0	quiet
3.5	8.5	5	4.78	0	quiet
3.5	27.5	1	4.7	0	quiet
3.5	31.5	3	4.867	0	quiet
3.5	35.5	1	4.5	0	quiet
3.5	36.5	2	4.9	0	quiet
3.5	47.5	1	4.9	0	quiet
3.5	62.5	9	4.867	0	quiet
3.5	63.5	35	4.874	0	quiet
3.5	64.5	22	4.845	0	quiet
3.5	65.5	20	4.965	0	quiet
3.5	66.5	2	4.65	0	quiet
3.5	67.5	1	4.7	0	quiet
3.5	74.5	1	4.8	0	quiet
3.5	79.5	1	4.7	0	quiet
3.5	85.5	1	4.8	0	quiet
3.5	86.5	2	4.7	0	quiet
3.5	87.5	1	5.2	0	quiet
3.5	88.5	2	4.65	0	quiet
3.5	89.5	7	4.743	0	quiet
3.5	90.5	5	4.98	0	quiet
3.5	91.5	1	4.6	0	quiet
3.5	92.5	66	4.723	0	quiet
3.5	93.5	67	4.916	0	quiet
3.5	94.5	48	4.894	0	quiet
3.5	95.5	130	4.911	1	moderate
3.5	96.5	130	4.952	1	moderate
3.5	97.5	58	5.113	0	quiet
3.5	98.5	15	4.793	0	quiet
3.5	99.5	4	5.275	0	quiet
3.5	113.5	1	5.2	0	quiet
3.5	116.5	1	4.5	0	quiet
3.5	117.5	3	4.667	0	quiet
3.5	118.5	2	4.95	0	quiet
3.5	121.5	4	4.975	0	quiet
3.5	122.5	97	4.802	0	quiet
3.5	123.5	30	4.811	0	quiet
3.5	124.5	47	4.889	0	quiet
3.5	125.5	123	4.889	1	moderate
3.5	126.5	939	4.845	2	hotspot
3.5	127.5	223	4.793	1	moderate
3.5	128.5	298	4.923	1	moderate
3.5	129.5	6	4.717	0	quiet
3.5	130.5	1	4.7	0	quiet
3.5	132.5	6	5.038	0	quiet
3.5	145.5	4	4.925	0	quiet
3.5	146.5	3	4.7	0	quiet
3.5	147.5	2	4.9	0	quiet
3.5	148.5	3	5.533	0	quiet
3.5	149.5	1	5	0	quiet
4.5	-179.5	2	4.75	0	quiet
4.5	-164.5	1	5.1	0	quiet
4.5	-118.5	2	4.55	0	quiet
4.5	-112.5	1	4.6	0	quiet
4.5	-103.5	3	5.1	0	quiet
4.5	-100.5	1	5	0	quiet
4.5	-96.5	1	4.9	0	quiet
4.5	-87.5	5	5.08	0	quiet
4.5	-86.5	1	4.7	0	quiet
4.5	-85.5	13	4.815	0	quiet
4.5	-84.5	5	4.92	0	quiet
4.5	-82.5	113	4.888	1	moderate
4.5	-81.5	1	4.8	0	quiet
4.5	-80.5	1	4.5	0	quiet
4.5	-79.5	3	4.567	0	quiet
4.5	-78.5	46	4.833	0	quiet
4.5	-77.5	25	5.166	0	quiet
4.5	-76.5	68	4.81	0	quiet
4.5	-75.5	35	5.009	0	quiet
4.5	-74.5	5	4.936	0	quiet
4.5	-73.5	26	4.927	0	quiet
4.5	-72.5	5	4.96	0	quiet
4.5	-71.5	1	4.6	0	quiet
4.5	-61.5	1	4.5	0	quiet
4.5	-51.5	1	5	0	quiet
4.5	-47.5	1	5.3	0	quiet
4.5	-32.5	114	4.897	1	moderate
4.5	-31.5	6	4.883	0	quiet
4.5	9.5	1	4.7	0	quiet
4.5	11.5	1	4.6	0	quiet
4.5	17.5	3	4.6	0	quiet
4.5	19.5	1	5.6	0	quiet
4.5	21.5	1	4.5	0	quiet
4.5	31.5	6	4.767	0	quiet
4.5	32.5	3	4.7	0	quiet
4.5	33.5	1	4.6	0	quiet
4.5	35.5	2	4.6	0	quiet
4.5	36.5	3	4.9	0	quiet
4.5	61.5	3	4.933	0	quiet
4.5	62.5	76	4.9	0	quiet
4.5	64.5	1	4.7	0	quiet
4.5	65.5	1	5.42	0	quiet
4.5	66.5	1	5.5	0	quiet
4.5	67.5	2	4.65	0	quiet
4.5	68.5	1	5	0	quiet
4.5	70.5	1	5.5	0	quiet
4.5	83.5	1	4.7	0	quiet
4.5	84.5	1	4.6	0	quiet
4.5	86.5	1	5.4	0	quiet
4.5	87.5	3	4.7	0	quiet
4.5	90.5	5	5.2	0	quiet
4.5	91.5	2	5	0	quiet
4.5	92.5	15	4.827	0	quiet
4.5	93.5	63	4.8	0	quiet
4.5	94.5	173	4.765	1	moderate
4.5	95.5	182	4.96	1	moderate
4.5	96.5	130	4.817	1	moderate
4.5	97.5	29	5.006	0	quiet
4.5	115.5	1	4.5	0	quiet
4.5	118.5	17	4.935	0	quiet
4.5	120.5	1	5	0	quiet
4.5	122.5	38	5.147	0	quiet
4.5	123.5	35	4.853	0	quiet
4.5	124.5	58	4.921	0	quiet
4.5	125.5	243	4.871	1	moderate
4.5	126.5	489	4.885	2	hotspot
4.5	127.5	233	4.905	1	moderate
4.5	128.5	82	4.909	0	quiet
4.5	129.5	3	4.6	0	quiet
4.5	132.5	3	4.967	0	quiet
4.5	138.5	1	5.2	0	quiet
4.5	140.5	1	5.1	0	quiet
4.5	143.5	2	5.4	0	quiet
4.5	147.5	2	5	0	quiet
4.5	148.5	3	4.767	0	quiet
5.5	-132.5	1	4.6	0	quiet
5.5	-101.5	1	5.4	0	quiet
5.5	-100.5	2	5.4	0	quiet
5.5	-99.5	2	4.85	0	quiet
5.5	-94.5	1	4.8	0	quiet
5.5	-93.5	1	4.5	0	quiet
5.5	-84.5	2	5.49	0	quiet
5.5	-83.5	1	5.3	0	quiet
5.5	-82.5	178	5.091	1	moderate
5.5	-81.5	1	5	0	quiet
5.5	-80.5	3	4.967	0	quiet
5.5	-79.5	11	5.064	0	quiet
5.5	-78.5	28	5.027	0	quiet
5.5	-77.5	73	4.896	0	quiet
5.5	-76.5	23	4.951	0	quiet
5.5	-75.5	14	5.071	0	quiet
5.5	-74.5	4	4.975	0	quiet
5.5	-73.5	12	4.808	0	quiet
5.5	-72.5	27	4.877	0	quiet
5.5	-33.5	5	4.88	0	quiet
5.5	-32.5	51	4.806	0	quiet
5.5	-30.5	2	4.6	0	quiet
5.5	-0.5	2	5.8	0	quiet
5.5	25.5	1	4.9	0	quiet
5.5	31.5	21	5.129	0	quiet
5.5	32.5	22	4.914	0	quiet
5.5	35.5	1	4.7	0	quiet
5.5	36.5	9	5.312	0	quiet
5.5	37.5	4	5.205	0	quiet
5.5	38.5	1	6.04	0	quiet
5.5	58.5	1	5.67	0	quiet
5.5	60.5	5	4.74	0	quiet
5.5	61.5	86	4.888	0	quiet
5.5	62.5	4	4.65	0	quiet
5.5	75.5	1	4.9	0	quiet
5.5	77.5	1	4.5	0	quiet
5.5	78.5	1	4.5	0	quiet
5.5	88.5	1	4.5	0	quiet
5.5	89.5	2	4.55	0	quiet
5.5	90.5	1	6.33	0	quiet
5.5	91.5	1	4.5	0	quiet
5.5	92.5	21	4.814	0	quiet
5.5	93.5	72	4.82	0	quiet
5.5	94.5	384	4.865	1	moderate
5.5	95.5	51	5.024	0	quiet
5.5	96.5	27	5.105	0	quiet
5.5	97.5	5	4.96	0	quiet
5.5	98.5	2	5.125	0	quiet
5.5	114.5	1	5.2	0	quiet
5.5	116.5	3	5.067	0	quiet
5.5	117.5	1	5.2	0	quiet
5.5	118.5	4	5.5	0	quiet
5.5	119.5	2	5.35	0	quiet
5.5	120.5	2	5.635	0	quiet
5.5	121.5	14	4.936	0	quiet
5.5	122.5	14	4.8	0	quiet
5.5	123.5	48	4.941	0	quiet
5.5	124.5	140	4.892	1	moderate
5.5	125.5	369	4.904	1	moderate
5.5	126.5	686	4.886	2	hotspot
5.5	127.5	262	4.898	1	moderate
5.5	128.5	2	4.6	0	quiet
5.5	132.5	1	5.3	0	quiet
5.5	133.5	2	5.25	0	quiet
5.5	136.5	1	4.6	0	quiet
5.5	137.5	1	4.5	0	quiet
5.5	140.5	1	5.67	0	quiet
5.5	143.5	1	4.8	0	quiet
5.5	145.5	1	4.6	0	quiet
5.5	146.5	3	5.067	0	quiet
5.5	147.5	1	5.75	0	quiet
5.5	149.5	3	4.6	0	quiet
6.5	-123.5	1	6.05	0	quiet
6.5	-113.5	1	4.5	0	quiet
6.5	-104.5	7	5.243	0	quiet
6.5	-100.5	2	4.85	0	quiet
6.5	-84.5	3	5.167	0	quiet
6.5	-83.5	2	4.55	0	quiet
6.5	-82.5	149	5.078	1	moderate
6.5	-81.5	5	5.28	0	quiet
6.5	-80.5	2	6.03	0	quiet
6.5	-79.5	3	4.933	0	quiet
6.5	-78.5	8	5.04	0	quiet
6.5	-77.5	61	5.027	0	quiet
6.5	-76.5	81	4.869	0	quiet
6.5	-75.5	5	4.82	0	quiet
6.5	-74.5	15	4.673	0	quiet
6.5	-73.5	332	4.747	1	moderate
6.5	-72.5	310	4.746	1	moderate
6.5	-71.5	15	4.973	0	quiet
6.5	-65.5	1	4.5	0	quiet
6.5	-36.5	1	5.69	0	quiet
6.5	-34.5	4	5.183	0	quiet
6.5	-33.5	18	4.853	0	quiet
6.5	-32.5	1	5.1	0	quiet
6.5	-30.5	1	4.6	0	quiet
6.5	-10.5	1	4.5	0	quiet
6.5	5.5	1	4.5	0	quiet
6.5	12.5	1	4.9	0	quiet
6.5	35.5	1	5.3	0	quiet
6.5	37.5	4	4.9	0	quiet
6.5	38.5	1	5	0	quiet
6.5	58.5	1	4.6	0	quiet
6.5	60.5	32	4.85	0	quiet
6.5	61.5	2	4.65	0	quiet
6.5	70.5	1	4.6	0	quiet
6.5	73.5	1	5.51	0	quiet
6.5	78.5	2	5.53	0	quiet
6.5	82.5	1	4.5	0	quiet
6.5	84.5	1	5.2	0	quiet
6.5	85.5	1	4.6	0	quiet
6.5	88.5	1	4.7	0	quiet
6.5	90.5	3	4.933	0	quiet
6.5	91.5	15	4.953	0	quiet
6.5	92.5	82	4.931	0	quiet
6.5	93.5	46	5.047	0	quiet
6.5	94.5	85	5.042	0	quiet
6.5	95.5	24	4.927	0	quiet
6.5	96.5	1	6.23	0	quiet
6.5	97.5	1	5.4	0	quiet
6.5	115.5	1	5.5	0	quiet
6.5	116.5	4	5.193	0	quiet
6.5	117.5	7	4.843	0	quiet
6.5	119.5	1	4.5	0	quiet
6.5	120.5	7	4.757	0	quiet
6.5	122.5	3	4.667	0	quiet
6.5	123.5	251	5.009	1	moderate
6.5	124.5	127	4.981	1	moderate
6.5	125.5	275	4.885	1	moderate
6.5	126.5	595	4.918	2	hotspot
6.5	127.5	172	4.853	1	moderate
6.5	128.5	2	4.5	0	quiet
6.5	130.5	2	5.1	0	quiet
6.5	132.5	1	4.7	0	quiet
6.5	133.5	8	5.013	0	quiet
6.5	134.5	2	4.6	0	quiet
6.5	137.5	6	5.028	0	quiet
6.5	140.5	1	5	0	quiet
6.5	141.5	1	6.87	0	quiet
6.5	144.5	7	5.186	0	quiet
6.5	145.5	5	4.82	0	quiet
6.5	146.5	5	4.84	0	quiet
6.5	147.5	3	4.967	0	quiet
6.5	148.5	3	4.867	0	quiet
6.5	149.5	1	4.6	0	quiet
6.5	159.5	2	4.8	0	quiet
6.5	175.5	1	5.6	0	quiet
7.5	-104.5	6	4.883	0	quiet
7.5	-103.5	3	4.5	0	quiet
7.5	-85.5	2	5.15	0	quiet
7.5	-84.5	7	5.477	0	quiet
7.5	-83.5	9	5.047	0	quiet
7.5	-82.5	168	5.145	1	moderate
7.5	-81.5	28	5.048	0	quiet
7.5	-80.5	24	4.871	0	quiet
7.5	-79.5	18	5	0	quiet
7.5	-78.5	77	4.945	0	quiet
7.5	-77.5	124	4.895	1	moderate
7.5	-76.5	80	4.893	0	quiet
7.5	-75.5	17	4.766	0	quiet
7.5	-74.5	18	4.911	0	quiet
7.5	-73.5	17	4.712	0	quiet
7.5	-72.5	35	4.923	0	quiet
7.5	-71.5	26	4.958	0	quiet
7.5	-50.5	1	4.6	0	quiet
7.5	-38.5	21	4.925	0	quiet
7.5	-37.5	52	5.029	0	quiet
7.5	-36.5	61	4.907	0	quiet
7.5	-35.5	36	5.034	0	quiet
7.5	-34.5	71	5.064	0	quiet
7.5	-33.5	25	4.872	0	quiet
7.5	37.5	1	5.1	0	quiet
7.5	38.5	3	5.133	0	quiet
7.5	39.5	1	4.5	0	quiet
7.5	58.5	2	4.65	0	quiet
7.5	59.5	17	4.776	0	quiet
7.5	60.5	3	4.867	0	quiet
7.5	73.5	1	4.5	0	quiet
7.5	84.5	2	5.2	0	quiet
7.5	85.5	1	4.8	0	quiet
7.5	88.5	1	4.6	0	quiet
7.5	89.5	1	4.9	0	quiet
7.5	91.5	57	4.833	0	quiet
7.5	92.5	81	4.914	0	quiet
7.5	93.5	186	4.803	1	moderate
7.5	94.5	546	4.839	2	hotspot
7.5	95.5	5	4.64	0	quiet
7.5	117.5	3	4.733	0	quiet
7.5	121.5	14	4.871	0	quiet
7.5	122.5	22	5.162	0	quiet
7.5	123.5	105	5.119	1	moderate
7.5	124.5	68	4.974	0	quiet
7.5	125.5	42	4.875	0	quiet
7.5	126.5	446	4.943	2	hotspot
7.5	127.5	150	4.808	1	moderate
7.5	128.5	2	5.485	0	quiet
7.5	129.5	1	6.2	0	quiet
7.5	133.5	1	5.8	0	quiet
7.5	134.5	6	5.347	0	quiet
7.5	135.5	6	5.438	0	quiet
7.5	136.5	18	4.828	0	quiet
7.5	137.5	21	4.869	0	quiet
7.5	139.5	2	4.7	0	quiet
7.5	141.5	3	5.333	0	quiet
7.5	142.5	3	4.733	0	quiet
7.5	143.5	2	4.9	0	quiet
7.5	144.5	2	5.66	0	quiet
7.5	146.5	1	4.5	0	quiet
7.5	149.5	1	4.5	0	quiet
8.5	-156.5	1	4.6	0	quiet
8.5	-116.5	1	4.5	0	quiet
8.5	-110.5	1	5.6	0	quiet
8.5	-108.5	1	5.96	0	quiet
8.5	-104.5	18	4.744	0	quiet
8.5	-103.5	94	5.035	0	quiet
8.5	-102.5	36	5.106	0	quiet
8.5	-98.5	1	4.5	0	quiet
8.5	-87.5	1	4.6	0	quiet
8.5	-86.5	1	4.6	0	quiet
8.5	-85.5	3	5	0	quiet
8.5	-84.5	25	4.945	0	quiet
8.5	-83.5	142	5.012	1	moderate
8.5	-82.5	177	4.957	1	moderate
8.5	-81.5	4	4.5	0	quiet
8.5	-79.5	2	5.24	0	quiet
8.5	-77.5	33	4.852	0	quiet
8.5	-76.5	5	4.76	0	quiet
8.5	-75.5	6	4.683	0	quiet
8.5	-74.5	6	4.683	0	quiet
8.5	-73.5	9	4.578	0	quiet
8.5	-72.5	6	4.883	0	quiet
8.5	-71.5	21	4.871	0	quiet
8.5	-70.5	10	5.045	0	quiet
8.5	-69.5	1	4.5	0	quiet
8.5	-63.5	1	4.7	0	quiet
8.5	-62.5	1	4.7	0	quiet
8.5	-61.5	4	5.17	0	quiet
8.5	-60.5	2	4.95	0	quiet
8.5	-59.5	1	4.6	0	quiet
8.5	-40.5	17	4.729	0	quiet
8.5	-39.5	109	4.875	1	moderate
8.5	-38.5	47	5.071	0	quiet
8.5	-37.5	18	4.822	0	quiet
8.5	32.5	1	4.7	0	quiet
8.5	37.5	1	5.19	0	quiet
8.5	38.5	1	4.9	0	quiet
8.5	39.5	24	4.713	0	quiet
8.5	40.5	19	4.589	0	quiet
8.5	57.5	2	4.5	0	quiet
8.5	58.5	37	4.963	0	quiet
8.5	59.5	4	4.875	0	quiet
8.5	85.5	1	5.2	0	quiet
8.5	90.5	3	4.933	0	quiet
8.5	91.5	35	4.953	0	quiet
8.5	92.5	65	4.915	0	quiet
8.5	93.5	205	4.877	1	moderate
8.5	94.5	184	4.893	1	moderate
8.5	96.5	1	4.5	0	quiet
8.5	97.5	1	4.5	0	quiet
8.5	117.5	1	5.5	0	quiet
8.5	121.5	8	4.9	0	quiet
8.5	122.5	52	4.958	0	quiet
8.5	123.5	26	5.05	0	quiet
8.5	124.5	13	5.003	0	quiet
8.5	125.5	82	4.961	0	quiet
8.5	126.5	910	4.882	2	hotspot
8.5	127.5	176	4.791	1	moderate
8.5	128.5	1	4.5	0	quiet
8.5	134.5	1	5	0	quiet
8.5	137.5	40	5.05	0	quiet
8.5	138.5	11	4.864	0	quiet
8.5	140.5	1	5.1	0	quiet
8.5	141.5	11	5.138	0	quiet
8.5	142.5	2	4.5	0	quiet
8.5	143.5	1	4.9	0	quiet
8.5	144.5	1	4.7	0	quiet
8.5	147.5	4	4.875	0	quiet
8.5	148.5	1	5.2	0	quiet
8.5	150.5	1	5.5	0	quiet
9.5	-105.5	1	4.6	0	quiet
9.5	-104.5	14	4.956	0	quiet
9.5	-99.5	1	4.7	0	quiet
9.5	-87.5	1	4.6	0	quiet
9.5	-86.5	6	5.022	0	quiet
9.5	-85.5	24	4.882	0	quiet
9.5	-84.5	147	5.097	1	moderate
9.5	-83.5	88	4.974	0	quiet
9.5	-82.5	29	5.014	0	quiet
9.5	-81.5	4	4.65	0	quiet
9.5	-80.5	2	4.65	0	quiet
9.5	-79.5	8	4.954	0	quiet
9.5	-78.5	23	5.027	0	quiet
9.5	-77.5	10	5.06	0	quiet
9.5	-76.5	2	4.85	0	quiet
9.5	-75.5	3	5.083	0	quiet
9.5	-74.5	7	4.843	0	quiet
9.5	-73.5	7	4.8	0	quiet
9.5	-72.5	5	4.894	0	quiet
9.5	-71.5	3	5.133	0	quiet
9.5	-70.5	34	4.919	0	quiet
9.5	-69.5	24	4.908	0	quiet
9.5	-68.5	1	4.7	0	quiet
9.5	-66.5	1	4.5	0	quiet
9.5	-63.5	1	4.9	0	quiet
9.5	-62.5	3	4.733	0	quiet
9.5	-61.5	4	4.775	0	quiet
9.5	-60.5	1	4.8	0	quiet
9.5	-59.5	4	4.85	0	quiet
9.5	-43.5	1	5.6	0	quiet
9.5	-41.5	1	4.5	0	quiet
9.5	-40.5	32	4.734	0	quiet
9.5	-39.5	6	4.7	0	quiet
9.5	-8.5	2	4.65	0	quiet
9.5	39.5	31	4.744	0	quiet
9.5	40.5	72	4.761	0	quiet
9.5	41.5	2	5.08	0	quiet
9.5	42.5	1	5	0	quiet
9.5	43.5	4	4.725	0	quiet
9.5	54.5	1	4.9	0	quiet
9.5	56.5	6	4.8	0	quiet
9.5	57.5	52	4.864	0	quiet
9.5	58.5	17	4.935	0	quiet
9.5	62.5	1	4.8	0	quiet
9.5	85.5	1	4.8	0	quiet
9.5	86.5	1	5.7	0	quiet
9.5	87.5	1	5	0	quiet
9.5	90.5	1	4.5	0	quiet
9.5	91.5	13	4.9	0	quiet
9.5	92.5	50	4.817	0	quiet
9.5	93.5	203	4.828	1	moderate
9.5	94.5	30	4.869	0	quiet
9.5	95.5	1	4.5	0	quiet
9.5	108.5	5	5.04	0	quiet
9.5	119.5	2	4.9	0	quiet
9.5	120.5	1	4.5	0	quiet
9.5	121.5	11	4.691	0	quiet
9.5	122.5	170	4.859	1	moderate
9.5	123.5	71	4.852	0	quiet
9.5	124.5	121	4.883	1	moderate
9.5	125.5	212	4.865	1	moderate
9.5	126.5	1219	4.843	2	hotspot
9.5	127.5	39	4.873	0	quiet
9.5	128.5	1	4.5	0	quiet
9.5	137.5	1	4.6	0	quiet
9.5	138.5	37	4.911	0	quiet
9.5	139.5	3	4.533	0	quiet
9.5	140.5	12	4.965	0	quiet
9.5	141.5	4	5.147	0	quiet
9.5	142.5	4	4.75	0	quiet
9.5	143.5	1	4.6	0	quiet
9.5	144.5	1	5.91	0	quiet
9.5	145.5	3	4.633	0	quiet
9.5	147.5	1	5.3	0	quiet
9.5	148.5	1	4.8	0	quiet
9.5	150.5	1	5	0	quiet
10.5	-174.5	1	4.7	0	quiet
10.5	-130.5	2	4.7	0	quiet
10.5	-107.5	1	4.9	0	quiet
10.5	-104.5	14	5.129	0	quiet
10.5	-103.5	21	5.561	0	quiet
10.5	-97.5	1	4.8	0	quiet
10.5	-88.5	1	4.6	0	quiet
10.5	-87.5	10	4.89	0	quiet
10.5	-86.5	196	4.713	1	moderate
10.5	-85.5	116	5.013	1	moderate
10.5	-84.5	52	4.893	0	quiet
10.5	-83.5	23	4.836	0	quiet
10.5	-82.5	6	4.867	0	quiet
10.5	-80.5	1	6.2	0	quiet
10.5	-78.5	1	5	0	quiet
10.5	-77.5	1	6.1	0	quiet
10.5	-76.5	3	4.933	0	quiet
10.5	-75.5	2	5.3	0	quiet
10.5	-74.5	5	4.76	0	quiet
10.5	-73.5	7	4.671	0	quiet
10.5	-72.5	9	4.838	0	quiet
10.5	-71.5	1	4.5	0	quiet
10.5	-70.5	9	4.978	0	quiet
10.5	-69.5	29	4.9	0	quiet
10.5	-68.5	5	4.98	0	quiet
10.5	-67.5	8	5.4	0	quiet
10.5	-66.5	1	4.5	0	quiet
10.5	-65.5	9	4.778	0	quiet
10.5	-64.5	8	4.925	0	quiet
10.5	-63.5	31	4.905	0	quiet
10.5	-62.5	195	4.863	1	moderate
10.5	-61.5	27	4.981	0	quiet
10.5	-60.5	37	4.962	0	quiet
10.5	-59.5	8	4.825	0	quiet
10.5	-55.5	1	4.5	0	quiet
10.5	-45.5	1	4.7	0	quiet
10.5	-44.5	1	4.9	0	quiet
10.5	-43.5	31	5.258	0	quiet
10.5	-42.5	17	5.207	0	quiet
10.5	-41.5	23	5.089	0	quiet
10.5	-40.5	13	4.9	0	quiet
10.5	-12.5	1	5	0	quiet
10.5	39.5	9	5.376	0	quiet
10.5	40.5	3	5.577	0	quiet
10.5	41.5	3	4.533	0	quiet
10.5	42.5	4	5.355	0	quiet
10.5	43.5	9	5.392	0	quiet
10.5	46.5	1	5.69	0	quiet
10.5	50.5	1	5.88	0	quiet
10.5	55.5	1	4.5	0	quiet
10.5	56.5	29	5.039	0	quiet
10.5	57.5	25	5.099	0	quiet
10.5	58.5	2	5.4	0	quiet
10.5	61.5	1	4.8	0	quiet
10.5	69.5	1	4.5	0	quiet
10.5	72.5	1	4.6	0	quiet
10.5	91.5	123	4.765	1	moderate
10.5	92.5	87	4.937	0	quiet
10.5	93.5	131	4.785	1	moderate
10.5	94.5	251	4.806	1	moderate
10.5	95.5	7	4.714	0	quiet
10.5	118.5	1	5.93	0	quiet
10.5	121.5	29	4.844	0	quiet
10.5	122.5	61	4.88	0	quiet
10.5	123.5	33	4.794	0	quiet
10.5	124.5	49	4.829	0	quiet
10.5	125.5	262	4.881	1	moderate
10.5	126.5	626	4.818	2	hotspot
10.5	127.5	34	4.713	0	quiet
10.5	128.5	1	5.55	0	quiet
10.5	138.5	36	4.819	0	quiet
10.5	139.5	13	4.982	0	quiet
10.5	140.5	49	5.016	0	quiet
10.5	141.5	44	4.786	0	quiet
10.5	142.5	9	4.756	0	quiet
10.5	143.5	7	4.771	0	quiet
10.5	144.5	11	5.118	0	quiet
10.5	145.5	29	4.931	0	quiet
10.5	146.5	6	5.067	0	quiet
10.5	147.5	1	4.8	0	quiet
10.5	148.5	1	4.5	0	quiet
11.5	-127.5	1	5	0	quiet
11.5	-104.5	1	4.5	0	quiet
11.5	-103.5	2	4.6	0	quiet
11.5	-89.5	7	4.657	0	quiet
11.5	-88.5	52	4.842	0	quiet
11.5	-87.5	262	4.798	1	moderate
11.5	-86.5	426	4.945	2	hotspot
